dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.477119,5.557796,2.852616,2.399759,-2.795656,-3.409498,0.394434
0.020000,2.520541,5.575387,2.899465,2.342489,-2.863523,-3.393336,0.375301
0.020000,2.563197,5.591724,2.945143,2.283881,-2.930386,-3.343157,0.356131
0.020000,2.605032,5.606834,2.989622,2.223970,-2.995563,-3.258855,0.337004
0.020000,2.645988,5.620750,3.032878,2.162802,-3.058399,-3.141774,0.317997
0.020000,2.686012,5.633510,3.074887,2.100436,-3.118290,-2.994582,0.299183
0.020000,2.725051,5.645156,3.115626,2.036942,-3.174711,-2.821059,0.280630
0.020000,2.763053,5.655737,3.155074,1.972397,-3.227229,-2.625861,0.262404
0.020000,2.799972,5.665302,3.193212,1.906887,-3.275512,-2.414183,0.244563
0.020000,2.835763,5.673904,3.230022,1.840500,-3.319342,-2.191479,0.227162
0.020000,2.870385,5.681599,3.265488,1.773328,-3.358605,-1.963179,0.210247
0.020000,2.903800,5.688445,3.299598,1.705462,-3.393294,-1.734409,0.193861
0.020000,2.935975,5.694498,3.332337,1.636993,-3.423490,-1.509809,0.178042
0.020000,2.966881,5.699817,3.363697,1.568005,-3.449358,-1.293397,0.162822
0.020000,2.996491,5.704460,3.393669,1.498583,-3.471127,-1.088485,0.148225
0.020000,3.024782,5.708483,3.422245,1.428801,-3.489080,-0.897608,0.134276
0.020000,3.051736,5.711942,3.449420,1.358731,-3.503532,-0.722628,0.120990
0.020000,3.077335,5.714891,3.475188,1.288434,-3.514826,-0.564683,0.108383
0.020000,3.101567,5.717381,3.499548,1.217968,-3.523312,-0.424326,0.096464
0.020000,3.124420,5.719463,3.522495,1.147381,-3.529345,-0.301614,0.085241
0.020000,3.145885,5.721184,3.544030,1.076716,-3.533268,-0.196160,0.074719
0.020000,3.165957,5.722587,3.564150,1.006007,-3.535413,-0.107243,0.064900
0.020000,3.184628,5.723715,3.582856,0.935286,-3.536092,-0.033947,0.055785
0.020000,3.201897,5.724607,3.600147,0.864574,-3.535594,0.024865,0.047374
0.020000,3.217759,5.725297,3.616025,0.793890,-3.534186,0.070388,0.039664
0.020000,3.232215,5.725820,3.630490,0.723248,-3.532108,0.103914,0.032654
0.020000,3.245262,5.726205,3.643543,0.652656,-3.529575,0.126643,0.026339
0.020000,3.256902,5.726479,3.655185,0.582121,-3.526777,0.139918,0.020718
0.020000,3.267133,5.726666,3.665418,0.511643,-3.523880,0.144827,0.015785
0.020000,3.275956,5.726786,3.674243,0.441223,-3.521029,0.142571,0.011538
0.020000,3.283373,5.726859,3.681660,0.370856,-3.518345,0.134204,0.007973
0.020000,3.289384,5.726898,3.687671,0.300537,-3.515931,0.120711,0.005088
0.020000,3.293989,5.726916,3.692276,0.230260,-3.513870,0.103034,0.002880
0.020000,3.297189,5.726923,3.695476,0.160015,-3.512228,0.082078,0.001346
0.020000,3.299037,5.726925,3.697324,0.092380,-3.381756,6.523608,0.000461
0.020000,3.299818,5.726925,3.698105,0.039045,-2.666771,35.749250,0.000087
0.020000,3.300000,5.726925,3.698287,0.009114,-1.496502,58.513454,6.283185
0.020000,3.300000,5.726925,3.698287,0.000000,-0.455724,52.038897,6.283185
