0.000197, 0.019738, 20
0.001133, 0.046803, 20
0.003240, 0.105311, 20
0.006750, 0.175537, 20
0.011666, 0.245787, 20
0.017988, 0.316073, 20
0.025716, 0.386401, 20
0.034851, 0.456779, 20
0.045395, 0.527212, 20
0.057349, 0.597702, 20
0.070714, 0.668250, 20
0.085492, 0.738853, 20
0.101682, 0.809506, 20
0.119286, 0.880197, 20
0.138304, 0.950913, 20
0.158737, 1.021635, 20
0.180583, 1.092337, 20
0.203843, 1.162989, 20
0.228514, 1.233554, 20
0.254594, 1.303988, 20
0.282079, 1.374241, 20
0.310964, 1.444254, 20
0.341243, 1.513964, 20
0.372909, 1.583299, 20
0.405953, 1.652181, 20
0.440363, 1.720527, 20
0.476128, 1.788250, 20
0.513233, 1.855259, 20
0.551663, 1.921462, 20
0.591398, 1.986769, 20
0.632420, 2.051091, 20
0.674707, 2.114346, 20
0.718236, 2.176455, 20
0.762983, 2.237353, 20
0.808923, 2.296982, 20
0.856029, 2.355299, 20
0.904274, 2.412273, 20
0.953632, 2.467888, 20
1.004075, 2.522138, 20
1.055575, 2.575034, 20
1.108107, 2.626596, 20
1.161644, 2.676855, 20
1.216161, 2.725848, 20
1.271634, 2.773618, 20
1.328038, 2.820211, 20
1.385351, 2.865670, 20
1.443552, 2.910038, 20
1.502619, 2.953351, 20
1.562532, 2.995637, 20
1.623270, 3.036914, 20
1.684814, 3.077190, 20
1.747143, 3.116457, 20
1.810237, 3.154694, 20
1.874074, 3.191861, 20
1.938632, 3.227905, 20
2.003688, 3.252812, 20
2.068784, 3.254770, 20
2.133276, 3.224601, 20
2.196583, 3.165369, 20
2.258377, 3.089677, 20
2.318528, 3.007544, 20
2.377058, 2.926521, 20
2.433989, 2.846556, 20
2.489341, 2.767616, 20
2.543135, 2.689681, 20
2.595390, 2.612748, 20
2.646127, 2.536827, 20
2.695365, 2.461938, 20
2.743128, 2.388112, 20
2.789435, 2.315386, 20
2.834311, 2.243803, 20
2.877780, 2.173409, 20
2.919864, 2.104247, 20
2.960592, 2.036361, 20
2.999987, 1.969785, 20
3.038078, 1.904549, 20
3.074892, 1.840672, 20
3.110455, 1.778158, 20
3.144795, 1.717003, 20
3.177939, 1.657185, 20
3.209912, 1.598672, 20
3.240740, 1.541415, 20
3.270448, 1.485357, 20
3.299056, 1.430428, 20
3.326587, 1.376549, 20
3.353060, 1.323636, 20
3.378492, 1.271599, 20
3.402899, 1.220348, 20
3.426295, 1.169790, 20
3.448691, 1.119837, 20
3.470099, 1.070400, 20
3.490527, 1.021399, 20
3.509982, 0.972757, 20
3.528471, 0.924403, 20
3.545996, 0.876275, 20
3.562562, 0.828317, 20
3.578172, 0.780479, 20
3.592826, 0.732719, 20
3.606526, 0.685002, 20
3.619272, 0.637298, 20
3.631064, 0.589584, 20
3.641901, 0.541842, 20
3.651782, 0.494058, 20
3.660707, 0.446224, 20
3.668673, 0.398333, 20
3.675681, 0.350384, 20
3.681728, 0.302378, 20
3.686815, 0.254318, 20
3.690939, 0.206210, 20
3.694100, 0.158061, 20
3.696298, 0.109878, 20
3.697567, 0.063449, 20
3.698103, 0.026820, 20
3.698228, 0.006261, 20
3.698228, 0.000000, 20
